# torque;speed;phase_a;phase_b;phase_c;angle;encoder;rotations;voltage;temperature
7.031250000000000000e-02;3.689999999999999858e+01;-3.125000000000000000e-01;3.437500000000000000e-01;-3.125000000000000000e-02;1.126988000000000102e+04;4.965120000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;2.919999999999999929e+01;-1.562500000000000000e-02;2.656250000000000000e-01;-2.500000000000000000e-01;1.127848999999999978e+04;4.968990000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.101562500000000000e-02;3.239999999999999858e+01;2.500000000000000000e-01;-6.250000000000000000e-02;-1.875000000000000000e-01;1.128700000000000000e+04;4.972900000000000000e+05;3.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.515625000000000000e-02;4.129999999999999716e+01;9.375000000000000000e-02;-1.562500000000000000e-01;6.250000000000000000e-02;1.129519000000000051e+04;4.976650000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.980468750000000000e-02;4.610000000000000142e+01;-1.562500000000000000e-01;-1.406250000000000000e-01;2.968750000000000000e-01;1.130387000000000080e+04;4.980660000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;4.129999999999999716e+01;-3.125000000000000000e-01;7.812500000000000000e-02;2.343750000000000000e-01;1.131221999999999935e+04;4.984390000000000000e+05;3.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.445312500000000000e-02;4.010000000000000142e+01;-2.343750000000000000e-01;2.343750000000000000e-01;0.000000000000000000e+00;1.132160000000000036e+04;4.988700000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.539999999999999858e+01;1.562500000000000000e-02;3.281250000000000000e-01;-3.437500000000000000e-01;1.133014999999999964e+04;4.992540000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.859375000000000000e-02;2.580000000000000071e+01;4.531250000000000000e-01;-1.250000000000000000e-01;-3.281250000000000000e-01;1.133913999999999942e+04;4.996580000000000000e+05;3.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.152343750000000000e-02;2.839999999999999858e+01;3.281250000000000000e-01;-3.593750000000000000e-01;3.125000000000000000e-02;1.134821000000000095e+04;5.000750000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;3.189999999999999858e+01;-1.562500000000000000e-01;-2.187500000000000000e-01;3.750000000000000000e-01;1.135636000000000058e+04;5.004450000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.920000000000000284e+01;-3.593750000000000000e-01;4.687500000000000000e-02;3.125000000000000000e-01;1.136427000000000044e+04;5.008060000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.610000000000000142e+01;-3.593750000000000000e-01;3.593750000000000000e-01;0.000000000000000000e+00;1.137189999999999964e+04;5.011530000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;2.919999999999999929e+01;-1.250000000000000000e-01;4.687500000000000000e-01;-3.437500000000000000e-01;1.137959000000000015e+04;5.014930000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.300000000000000000e+01;2.968750000000000000e-01;1.250000000000000000e-01;-4.218750000000000000e-01;1.138672999999999956e+04;5.018210000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.394531250000000000e-02;4.720000000000000284e+01;3.125000000000000000e-01;-2.031250000000000000e-01;-1.093750000000000000e-01;1.139471000000000095e+04;5.022000000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;4.489999999999999858e+01;-4.687500000000000000e-02;-2.031250000000000000e-01;2.500000000000000000e-01;1.140357999999999993e+04;5.026010000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.839999999999999858e+01;-3.750000000000000000e-01;-1.093750000000000000e-01;4.843750000000000000e-01;1.141143000000000029e+04;5.029510000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;3.220000000000000284e+01;-4.687500000000000000e-01;3.593750000000000000e-01;1.093750000000000000e-01;1.141954000000000087e+04;5.033170000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;2.760000000000000142e+01;-1.875000000000000000e-01;4.843750000000000000e-01;-2.968750000000000000e-01;1.142830000000000109e+04;5.037170000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.650000000000000000e+01;3.593750000000000000e-01;7.812500000000000000e-02;-4.375000000000000000e-01;1.143595000000000073e+04;5.040690000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.589999999999999858e+01;3.437500000000000000e-01;-2.343750000000000000e-01;-1.093750000000000000e-01;1.144404000000000087e+04;5.044410000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.445312500000000000e-02;3.550000000000000000e+01;3.125000000000000000e-02;-3.437500000000000000e-01;3.125000000000000000e-01;1.145306999999999971e+04;5.048470000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;2.910000000000000142e+01;-3.750000000000000000e-01;-2.343750000000000000e-01;6.093750000000000000e-01;1.146170000000000073e+04;5.052370000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;2.760000000000000142e+01;-5.937500000000000000e-01;3.281250000000000000e-01;2.656250000000000000e-01;1.147027000000000044e+04;5.056240000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;3.069999999999999929e+01;-2.656250000000000000e-01;4.375000000000000000e-01;-1.718750000000000000e-01;1.147884000000000015e+04;5.060170000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.870000000000000284e+01;2.343750000000000000e-01;7.812500000000000000e-02;-3.125000000000000000e-01;1.148696999999999935e+04;5.063930000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;4.160000000000000142e+01;4.218750000000000000e-01;-2.031250000000000000e-01;-2.187500000000000000e-01;1.149525000000000000e+04;5.067670000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;4.029999999999999716e+01;3.125000000000000000e-02;-2.968750000000000000e-01;2.656250000000000000e-01;1.150322999999999956e+04;5.071280000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.239999999999999858e+01;-2.187500000000000000e-01;-2.031250000000000000e-01;4.218750000000000000e-01;1.151134000000000015e+04;5.074960000000000000e+05;3.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;2.489999999999999858e+01;-5.468750000000000000e-01;2.031250000000000000e-01;3.437500000000000000e-01;1.152109000000000015e+04;5.079360000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;2.889999999999999858e+01;-2.500000000000000000e-01;3.906250000000000000e-01;-1.406250000000000000e-01;1.152986000000000058e+04;5.083380000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.329999999999999716e+01;6.250000000000000000e-02;2.812500000000000000e-01;-3.437500000000000000e-01;1.153772999999999956e+04;5.086980000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;4.170000000000000284e+01;2.500000000000000000e-01;-1.718750000000000000e-01;-7.812500000000000000e-02;1.154575000000000000e+04;5.090680000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.870000000000000284e+01;1.562500000000000000e-01;-3.593750000000000000e-01;2.031250000000000000e-01;1.155406999999999971e+04;5.094430000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;3.689999999999999858e+01;-2.187500000000000000e-01;-2.031250000000000000e-01;4.218750000000000000e-01;1.156281999999999971e+04;5.098420000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;3.370000000000000284e+01;-4.687500000000000000e-01;1.718750000000000000e-01;2.968750000000000000e-01;1.157170000000000073e+04;5.102460000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;2.880000000000000071e+01;-2.812500000000000000e-01;4.375000000000000000e-01;-1.562500000000000000e-01;1.158068000000000029e+04;5.106500000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;2.919999999999999929e+01;1.562500000000000000e-01;2.656250000000000000e-01;-4.218750000000000000e-01;1.158879000000000087e+04;5.110210000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.429999999999999716e+01;4.375000000000000000e-01;-1.562500000000000000e-01;-2.812500000000000000e-01;1.159710000000000036e+04;5.114020000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
2.050781250000000000e-02;5.160000000000000142e+01;-4.687500000000000000e-02;-1.250000000000000000e-01;1.718750000000000000e-01;1.160548999999999978e+04;5.117900000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
3.808593750000000000e-02;4.660000000000000142e+01;-1.718750000000000000e-01;-1.093750000000000000e-01;2.812500000000000000e-01;1.161446000000000095e+04;5.122010000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.910000000000000142e+01;-3.906250000000000000e-01;7.812500000000000000e-02;3.125000000000000000e-01;1.162250000000000000e+04;5.125580000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.239999999999999858e+01;-3.125000000000000000e-01;3.750000000000000000e-01;-6.250000000000000000e-02;1.163132999999999993e+04;5.129590000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;2.739999999999999858e+01;9.375000000000000000e-02;3.593750000000000000e-01;-4.531250000000000000e-01;1.164001000000000022e+04;5.133480000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;2.560000000000000142e+01;3.750000000000000000e-01;-1.875000000000000000e-01;-1.875000000000000000e-01;1.164862000000000080e+04;5.137430000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.150000000000000000e+01;6.250000000000000000e-02;-3.281250000000000000e-01;2.656250000000000000e-01;1.165763000000000102e+04;5.141540000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.980468750000000000e-02;3.289999999999999858e+01;-2.031250000000000000e-01;-1.562500000000000000e-01;3.593750000000000000e-01;1.166605000000000109e+04;5.145440000000000000e+05;3.100000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.570000000000000284e+01;-3.906250000000000000e-01;1.718750000000000000e-01;2.187500000000000000e-01;1.167453000000000065e+04;5.149310000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;4.139999999999999858e+01;-2.812500000000000000e-01;4.843750000000000000e-01;-2.031250000000000000e-01;1.168246000000000095e+04;5.152880000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;3.539999999999999858e+01;1.562500000000000000e-02;5.156250000000000000e-01;-5.312500000000000000e-01;1.169050000000000000e+04;5.156510000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;2.730000000000000071e+01;4.843750000000000000e-01;-1.250000000000000000e-01;-3.593750000000000000e-01;1.169922999999999956e+04;5.160440000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.152343750000000000e-02;2.850000000000000000e+01;1.562500000000000000e-01;-3.750000000000000000e-01;2.187500000000000000e-01;1.170821000000000095e+04;5.164590000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.100000000000000000e+01;-2.500000000000000000e-01;-2.968750000000000000e-01;5.468750000000000000e-01;1.171688999999999942e+04;5.168530000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;3.250000000000000000e+01;-4.375000000000000000e-01;3.593750000000000000e-01;7.812500000000000000e-02;1.172702000000000044e+04;5.173130000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.445312500000000000e-02;4.239999999999999858e+01;-1.718750000000000000e-01;2.968750000000000000e-01;-1.250000000000000000e-01;1.173544000000000051e+04;5.177040000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.770000000000000284e+01;1.093750000000000000e-01;1.562500000000000000e-01;-2.656250000000000000e-01;1.174415999999999985e+04;5.180970000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.920000000000000284e+01;4.843750000000000000e-01;-2.500000000000000000e-01;-2.343750000000000000e-01;1.175246999999999935e+04;5.184720000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.410000000000000142e+01;4.687500000000000000e-02;-3.750000000000000000e-01;3.281250000000000000e-01;1.176152000000000044e+04;5.188840000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;2.930000000000000071e+01;-3.281250000000000000e-01;-2.500000000000000000e-01;5.781250000000000000e-01;1.176981999999999971e+04;5.192570000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;3.069999999999999929e+01;-5.468750000000000000e-01;4.218750000000000000e-01;1.250000000000000000e-01;1.177828000000000065e+04;5.196460000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;2.930000000000000071e+01;-1.718750000000000000e-01;5.000000000000000000e-01;-3.281250000000000000e-01;1.178800000000000000e+04;5.200920000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.130000000000000071e+01;4.062500000000000000e-01;7.812500000000000000e-02;-4.843750000000000000e-01;1.179682999999999993e+04;5.204920000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;3.679999999999999716e+01;4.531250000000000000e-01;-2.656250000000000000e-01;-1.875000000000000000e-01;1.180523999999999978e+04;5.208790000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;4.310000000000000142e+01;-7.812500000000000000e-02;-2.187500000000000000e-01;2.968750000000000000e-01;1.181460000000000036e+04;5.213080000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;4.139999999999999858e+01;-3.750000000000000000e-01;-6.250000000000000000e-02;4.375000000000000000e-01;1.182355000000000109e+04;5.217120000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;4.220000000000000284e+01;-4.218750000000000000e-01;3.906250000000000000e-01;3.125000000000000000e-02;1.183257999999999993e+04;5.221200000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;3.350000000000000000e+01;-1.093750000000000000e-01;5.468750000000000000e-01;-4.375000000000000000e-01;1.184126000000000022e+04;5.225110000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.060000000000000142e+01;4.843750000000000000e-01;4.687500000000000000e-02;-5.312500000000000000e-01;1.184967000000000007e+04;5.228930000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.445312500000000000e-02;3.329999999999999716e+01;3.906250000000000000e-01;-3.437500000000000000e-01;-4.687500000000000000e-02;1.185830999999999949e+04;5.232890000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.152343750000000000e-02;3.900000000000000000e+01;-6.250000000000000000e-02;-3.437500000000000000e-01;4.062500000000000000e-01;1.186638999999999942e+04;5.236570000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.054687500000000000e-01;3.360000000000000142e+01;-3.906250000000000000e-01;-1.562500000000000000e-01;5.468750000000000000e-01;1.187400000000000000e+04;5.240000000000000000e+05;3.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.142578125000000000e-01;2.880000000000000071e+01;-6.250000000000000000e-01;5.156250000000000000e-01;1.093750000000000000e-01;1.188207999999999993e+04;5.243670000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;2.919999999999999929e+01;-2.343750000000000000e-01;5.468750000000000000e-01;-3.125000000000000000e-01;1.189106999999999971e+04;5.247740000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;3.210000000000000142e+01;4.375000000000000000e-01;1.250000000000000000e-01;-5.625000000000000000e-01;1.189944000000000051e+04;5.251600000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.829999999999999716e+01;5.468750000000000000e-01;-3.281250000000000000e-01;-2.187500000000000000e-01;1.190812000000000080e+04;5.255590000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.980468750000000000e-02;4.689999999999999858e+01;-4.687500000000000000e-02;-2.812500000000000000e-01;3.281250000000000000e-01;1.191672999999999956e+04;5.259570000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;3.679999999999999716e+01;-3.906250000000000000e-01;-1.093750000000000000e-01;5.000000000000000000e-01;1.192554000000000087e+04;5.263510000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.142578125000000000e-01;3.629999999999999716e+01;-5.468750000000000000e-01;3.593750000000000000e-01;1.875000000000000000e-01;1.193355999999999949e+04;5.267120000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.083984375000000000e-01;3.220000000000000284e+01;-2.187500000000000000e-01;6.250000000000000000e-01;-4.062500000000000000e-01;1.194238000000000102e+04;5.271120000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;2.980000000000000071e+01;3.593750000000000000e-01;1.406250000000000000e-01;-5.000000000000000000e-01;1.195077000000000044e+04;5.274910000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.080000000000000071e+01;5.000000000000000000e-01;-3.281250000000000000e-01;-1.718750000000000000e-01;1.195948999999999978e+04;5.278910000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;2.450000000000000000e+01;-3.125000000000000000e-02;-3.593750000000000000e-01;3.906250000000000000e-01;1.196936000000000058e+04;5.283410000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;2.869999999999999929e+01;-4.218750000000000000e-01;-1.093750000000000000e-01;5.312500000000000000e-01;1.197796999999999935e+04;5.287310000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.629999999999999716e+01;-4.218750000000000000e-01;2.968750000000000000e-01;1.250000000000000000e-01;1.198612000000000080e+04;5.291040000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.980468750000000000e-02;4.279999999999999716e+01;-1.250000000000000000e-01;2.656250000000000000e-01;-1.406250000000000000e-01;1.199471000000000095e+04;5.295030000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;4.270000000000000284e+01;2.968750000000000000e-01;9.375000000000000000e-02;-3.906250000000000000e-01;1.200284000000000015e+04;5.298670000000000000e+05;3.200000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.273437500000000000e-02;4.400000000000000000e+01;3.281250000000000000e-01;-2.656250000000000000e-01;-6.250000000000000000e-02;1.201161000000000058e+04;5.302710000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.324218750000000000e-02;3.439999999999999858e+01;1.562500000000000000e-02;-3.281250000000000000e-01;3.125000000000000000e-01;1.202057999999999993e+04;5.306710000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;2.980000000000000071e+01;-4.062500000000000000e-01;-1.406250000000000000e-01;5.468750000000000000e-01;1.202862000000000080e+04;5.310350000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.130000000000000071e+01;-5.000000000000000000e-01;3.593750000000000000e-01;1.406250000000000000e-01;1.203717000000000007e+04;5.314260000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.460000000000000142e+01;-1.718750000000000000e-01;3.281250000000000000e-01;-1.562500000000000000e-01;1.204555999999999949e+04;5.318130000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.859375000000000000e-02;4.139999999999999858e+01;2.031250000000000000e-01;9.375000000000000000e-02;-2.968750000000000000e-01;1.205329000000000087e+04;5.321620000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;3.950000000000000000e+01;5.000000000000000000e-01;-2.812500000000000000e-01;-2.187500000000000000e-01;1.206163999999999942e+04;5.325460000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.324218750000000000e-02;3.720000000000000284e+01;1.562500000000000000e-02;-4.062500000000000000e-01;3.906250000000000000e-01;1.207067000000000007e+04;5.329520000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.142578125000000000e-01;3.660000000000000142e+01;-3.906250000000000000e-01;-1.875000000000000000e-01;5.781250000000000000e-01;1.207897999999999956e+04;5.333320000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.054687500000000000e-01;3.069999999999999929e+01;-5.468750000000000000e-01;3.437500000000000000e-01;2.031250000000000000e-01;1.208786000000000058e+04;5.337350000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;3.100000000000000000e+01;-1.875000000000000000e-01;5.625000000000000000e-01;-3.750000000000000000e-01;1.209662000000000080e+04;5.341380000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;3.410000000000000142e+01;4.375000000000000000e-01;1.406250000000000000e-01;-5.781250000000000000e-01;1.210507999999999993e+04;5.345240000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;4.329999999999999716e+01;3.593750000000000000e-01;-3.125000000000000000e-01;-4.687500000000000000e-02;1.211354000000000087e+04;5.349110000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;4.139999999999999858e+01;6.250000000000000000e-02;-4.062500000000000000e-01;3.437500000000000000e-01;1.212277000000000044e+04;5.353240000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.171875000000000000e-01;3.789999999999999858e+01;-5.937500000000000000e-01;4.687500000000000000e-02;5.468750000000000000e-01;1.213564999999999964e+04;5.359040000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.318359375000000000e-01;3.729999999999999716e+01;-6.562500000000000000e-01;5.468750000000000000e-01;1.093750000000000000e-01;1.214162000000000080e+04;5.361760000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.201171875000000000e-01;2.539999999999999858e+01;-2.656250000000000000e-01;7.500000000000000000e-01;-4.843750000000000000e-01;1.214880999999999949e+04;5.364980000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;3.800000000000000000e+01;3.437500000000000000e-01;2.500000000000000000e-01;-5.937500000000000000e-01;1.215532999999999993e+04;5.368030000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.259765625000000000e-01;3.870000000000000284e+01;5.781250000000000000e-01;-2.656250000000000000e-01;-3.125000000000000000e-01;1.216271999999999935e+04;5.371430000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.083984375000000000e-01;3.460000000000000142e+01;1.562500000000000000e-01;-6.250000000000000000e-01;4.687500000000000000e-01;1.217163999999999942e+04;5.375510000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.523437500000000000e-01;2.769999999999999929e+01;-3.906250000000000000e-01;-4.375000000000000000e-01;8.281250000000000000e-01;1.218062000000000080e+04;5.379550000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.464843750000000000e-01;2.450000000000000000e+01;-8.593750000000000000e-01;2.968750000000000000e-01;5.625000000000000000e-01;1.218911000000000058e+04;5.383380000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.289062500000000000e-01;3.239999999999999858e+01;-4.843750000000000000e-01;8.125000000000000000e-01;-3.281250000000000000e-01;1.219750000000000000e+04;5.387240000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.289062500000000000e-01;3.939999999999999858e+01;3.593750000000000000e-01;3.125000000000000000e-01;-6.718750000000000000e-01;1.220592000000000007e+04;5.391100000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.171875000000000000e-01;4.050000000000000000e+01;4.843750000000000000e-01;-2.968750000000000000e-01;-1.875000000000000000e-01;1.221463999999999942e+04;5.395120000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.113281250000000000e-01;3.879999999999999716e+01;2.031250000000000000e-01;-6.562500000000000000e-01;4.531250000000000000e-01;1.222331999999999971e+04;5.399020000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.523437500000000000e-01;3.389999999999999858e+01;-4.062500000000000000e-01;-4.375000000000000000e-01;8.437500000000000000e-01;1.223176000000000022e+04;5.402820000000000000e+05;3.200000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
